tahun,merk,tipe,tipe_truncated,jenis_mobil,is_convertible,is_coupe,is_fastback,is_hatchback,is_mpv,is_pickup,is_suv,is_sedan,is_truck,is_van,is_wagon,transmisi,km,lokasi,penjual,harga_asli,harga_imputed,imputation_source,harga
2021,KIA,Seltos,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,92500.0,DKI Jakarta,Sales Agent,209000000.0,False,,209000000.0
2014,Toyota,Agya,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,82500.0,DKI Jakarta,Dealer,98000000.0,False,,98000000.0
2007,Honda,CR-V,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Manual,157500.0,DKI Jakarta,Dealer,88000000.0,False,,88000000.0
2009,Honda,Freed,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,142500.0,Jawa Timur,Sales Agent,105000000.0,False,,105000000.0
2012,Nissan,Evalia,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Manual,257500.0,DKI Jakarta,Dealer,75000000.0,False,,75000000.0
2015,Nissan,X-Trail,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,102500.0,DKI Jakarta,Dealer,156000000.0,False,,156000000.0
2016,Toyota,Alphard,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,77500.0,DKI Jakarta,Dealer,439000000.0,False,,439000000.0
2014,Mazda,CX-5,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,97500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,466564618.0
2025,Mercedes-Benz,E200,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,2500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,471819265.0
2017,Honda,BR-V,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,77500.0,Banten,Sales Agent,170000000.0,False,,170000000.0
2013,Honda,CR-Z,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,17500.0,DKI Jakarta,Dealer,225000000.0,False,,225000000.0
2021,Wuling,Almaz,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,82500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,466564618.0
2017,Honda,Jazz,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,87500.0,DKI Jakarta,Dealer,180000000.0,False,,180000000.0
2024,Toyota,Calya,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,22500.0,Jawa Barat,Sales Agent,154000000.0,False,,154000000.0
2023,Toyota,Veloz Q (Non Premium Color),True,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,32500.0,Jawa Barat,Sales Agent,,True,mean_by_jenis_mobil,284012562.0
2021,Peugeot,5008,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,47500.0,Jawa Timur,Dealer,,True,mean_by_jenis_mobil,466564618.0
2021,Toyota,Corolla Cross Hybrid,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,47500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,466564618.0
2024,MINI,Countryman,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,2500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,466564618.0
2019,Toyota,Voxy,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,82500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,284012562.0
2022,Mitsubishi,Xpander Cross Premium,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,42500.0,Jawa Timur,Dealer,268000000.0,False,,268000000.0
2018,Toyota,Kijang Innova,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,102500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,284012562.0
2024,Zeekr,X RWD,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,300.0,DKI Jakarta,Dealer,980000000.0,False,,980000000.0
2018,Toyota,Vellfire,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,57500.0,DKI Jakarta,Dealer,775000000.0,False,,775000000.0
2000,Hyundai,Atoz,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,152500.0,DKI Jakarta,Dealer,75000000.0,False,,75000000.0
2024,Mercedes-Benz,GLE450 AMG Line 4MATIC,True,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,2500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,466564618.0
2018,Honda,Jazz,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,52500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,201503268.0
2012,Honda,Odyssey,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,107500.0,DKI Jakarta,Dealer,169000000.0,False,,169000000.0
2024,BMW,X1,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,2500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,466564618.0
2016,Toyota,Vellfire,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,97500.0,DKI Jakarta,Dealer,420000000.0,False,,420000000.0
2010,Toyota,Alphard,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,87500.0,DKI Jakarta,Dealer,149000000.0,False,,149000000.0
2022,Daihatsu,Gran Max,False,Van,0,0,0,0,0,0,0,0,0,1,0,Manual,72500.0,Jawa Barat,Dealer,120000000.0,False,,120000000.0
2020,Wuling,Almaz,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,102500.0,DKI Jakarta,Dealer,157000000.0,False,,157000000.0
2019,Toyota,Calya,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,102500.0,DKI Jakarta,Dealer,99000000.0,False,,99000000.0
2021,Hyundai,Palisade Signature,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,62500.0,DKI Jakarta,Dealer,485000000.0,False,,485000000.0
2021,Mazda,CX-8,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,92500.0,Banten,Dealer,328000000.0,False,,328000000.0
2017,Suzuki,Ertiga,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,127500.0,Banten,Dealer,140000000.0,False,,140000000.0
2023,Suzuki,XL7,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,82500.0,Jawa Barat,Dealer,220000000.0,False,,220000000.0
2016,Honda,Mobilio,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,92500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,284012562.0
2016,BMW,320i,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,47500.0,Jawa Timur,Dealer,315000000.0,False,,315000000.0
2025,Toyota,Raize T G (1 Tone),False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,2500.0,Jawa Barat,Sales Agent,230009000.0,False,,230009000.0
2024,MINI,Cooper,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,2500.0,DKI Jakarta,Dealer,945000000.0,False,,945000000.0
2023,Daihatsu,Ayla,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,7500.0,Banten,Sales Agent,128000000.0,False,,128000000.0
2021,Toyota,Kijang Innova,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,17500.0,DKI Jakarta,Dealer,325000000.0,False,,325000000.0
2023,Mitsubishi,Xpander,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,57500.0,DKI Jakarta,Dealer,220000000.0,False,,220000000.0
2020,Mercedes-Benz,GLE450 AMG Line 4MATIC CKD,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,22500.0,DKI Jakarta,Dealer,878000000.0,False,,878000000.0
2021,Mitsubishi,Xpander,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,32500.0,Jawa Barat,Sales Agent,229000000.0,False,,229000000.0
2021,Mitsubishi,Xpander,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,32500.0,Banten,Sales Agent,229000000.0,False,,229000000.0
2022,Mitsubishi,Xpander,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,102500.0,Jawa Barat,Sales Agent,234000000.0,False,,234000000.0
2022,Mitsubishi,Xpander,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,102500.0,Banten,Sales Agent,234000000.0,False,,234000000.0
2018,Honda,Jazz,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,47500.0,Banten,Dealer,165000000.0,False,,165000000.0
2024,Hyundai,Stargazer X Prime,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,2500.0,Banten,Dealer,243000000.0,False,,243000000.0
2021,Toyota,Kijang Innova,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,17500.0,DKI Jakarta,Dealer,325000000.0,False,,325000000.0
2012,KIA,Picanto,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,97500.0,Banten,Dealer,69000000.0,False,,69000000.0
2023,Hyundai,Creta Style,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,27500.0,DKI Jakarta,Dealer,250000000.0,False,,250000000.0
2002,BMW,318i,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,137500.0,DKI Jakarta,Dealer,115000000.0,False,,115000000.0
2015,Mercedes-Benz,GL400 4MATIC,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,22500.0,DKI Jakarta,Dealer,485000000.0,False,,485000000.0
2011,Mercedes-Benz,S300L,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,37500.0,DKI Jakarta,Dealer,220000000.0,False,,220000000.0
2010,smart,fortwo,False,,0,0,0,0,0,0,0,0,0,0,0,Automatic,57500.0,DKI Jakarta,Dealer,150000000.0,False,,150000000.0
2020,Suzuki,Ertiga,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,72500.0,Banten,Sales Agent,187000000.0,False,,187000000.0
2022,Hyundai,Palisade Signature,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,57500.0,DKI Jakarta,Dealer,633000000.0,False,,633000000.0
2005,Mercedes-Benz,CLS350,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,52500.0,DKI Jakarta,Dealer,215000000.0,False,,215000000.0
2017,Toyota,Alphard,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,102500.0,DKI Jakarta,Dealer,435000000.0,False,,435000000.0
2024,Toyota,Kijang Innova Zenix Q HV TSS Modellista (P,True,,0,0,0,0,0,0,0,0,0,0,0,Automatic,37500.0,DKI Jakarta,Dealer,478000000.0,False,,478000000.0
2011,BMW,535i Luxury GT,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,62500.0,DKI Jakarta,Dealer,285000000.0,False,,285000000.0
2012,Mercedes-Benz,C200,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,32500.0,DKI Jakarta,Dealer,188000000.0,False,,188000000.0
2013,Nissan,Grand Livina,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,117500.0,DKI Jakarta,Dealer,98000000.0,False,,98000000.0
2018,Mercedes-Benz,E300,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,27500.0,DKI Jakarta,Dealer,498000000.0,False,,498000000.0
2020,Honda,Brio,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,52500.0,DKI Jakarta,Sales Agent,163000000.0,False,,163000000.0
2015,Mitsubishi,Delica D5,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,157500.0,Jawa Timur,Dealer,149999999.0,False,,149999999.0
2023,Hyundai,Stargazer X Prime,True,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,12500.0,DKI Jakarta,Dealer,171000000.0,False,,171000000.0
2023,Honda,WR-V RS,True,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,27500.0,DKI Jakarta,Dealer,190000000.0,False,,190000000.0
2023,Wuling,Almaz,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,12500.0,DKI Jakarta,Dealer,240000000.0,False,,240000000.0
2025,Wuling,Binguo EV 410 Premium Range AC/DC,True,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,7500.0,DKI Jakarta,Dealer,152000000.0,False,,152000000.0
2023,BMW,218i,False,Coupe,0,1,0,0,0,0,0,0,0,0,0,Automatic,12500.0,DKI Jakarta,Dealer,409000000.0,False,,409000000.0
2015,Honda,Brio,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Manual,82500.0,DKI Jakarta,Dealer,79000000.0,False,,79000000.0
2023,Suzuki,Ertiga,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,27500.0,Jawa Timur,Dealer,,True,mean_by_jenis_mobil,284012562.0
2014,Honda,Odyssey,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,102500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,284012562.0
2015,Jeep,Wrangler,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,52500.0,DKI Jakarta,Dealer,955000000.0,False,,955000000.0
2019,Suzuki,SX4 S-Cross,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,47500.0,Jawa Timur,Dealer,,True,mean_by_jenis_mobil,201503268.0
2019,Toyota,Kijang Innova,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,97500.0,Jawa Timur,Dealer,320000000.0,False,,320000000.0
2017,Suzuki,Ertiga,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Manual,107500.0,Jawa Barat,Sales Agent,128000000.0,False,,128000000.0
2019,Daihatsu,Sigra,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,82500.0,DKI Jakarta,Dealer,107000000.0,False,,107000000.0
2024,Toyota,Raize GR Sport TSS (2 Tone),False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,17500.0,Jawa Timur,Dealer,,True,mean_by_jenis_mobil,466564618.0
2018,Honda,Brio,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,27500.0,Jawa Timur,Dealer,,True,mean_by_jenis_mobil,201503268.0
2025,Hyundai,Santa Fe,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,7500.0,Jawa Timur,Dealer,750000000.0,False,,750000000.0
2025,Hyundai,Palisade Calligraphy Hybrid AWD,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,2500.0,Jawa Timur,Dealer,1150000000.0,False,,1150000000.0
2017,Lexus,RX 200t Luxury,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,77500.0,Banten,Dealer,549000000.0,False,,549000000.0
2021,Mercedes-Benz,GLC200,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,27500.0,DKI Jakarta,Dealer,700000000.0,False,,700000000.0
2015,Toyota,Harrier,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,62500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,466564618.0
2023,Honda,BR-V,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,47500.0,DKI Jakarta,Sales Agent,248000000.0,False,,248000000.0
2015,Honda,Mobilio,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,97500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,284012562.0
2018,BMW,320i,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,52500.0,DKI Jakarta,Dealer,315000000.0,False,,315000000.0
2023,Hyundai,Stargazer Prime,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,37500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,284012562.0
2017,Hyundai,H-1,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,92500.0,DKI Jakarta,Dealer,225000000.0,False,,225000000.0
2025,BYD,Atto 1 Long Range Premium,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,7500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,201503268.0
2023,Toyota,Avanza,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,22500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,284012562.0
2018,Toyota,Calya,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,107500.0,DKI Jakarta,Dealer,103000000.0,False,,103000000.0
2019,Hyundai,H-1,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,77500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,284012562.0
2021,Suzuki,Ertiga,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,32500.0,Jawa Barat,Sales Agent,201000000.0,False,,201000000.0
2013,Honda,CR-V,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,42500.0,DKI Jakarta,Dealer,121000000.0,False,,121000000.0
2014,Mercedes-Benz,E400 AMG,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,32500.0,DKI Jakarta,Dealer,340000000.0,False,,340000000.0
2023,Toyota,Fortuner,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,37500.0,DKI Jakarta,Dealer,460000000.0,False,,460000000.0
2022,Honda,HR-V,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,47500.0,DKI Jakarta,Dealer,282000000.0,False,,282000000.0
2020,Mazda,CX-8,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,72500.0,DKI Jakarta,Dealer,298000000.0,False,,298000000.0
2021,Nissan,Livina,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,42500.0,Banten,Dealer,199000000.0,False,,199000000.0
2022,Mitsubishi,Xpander,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,27500.0,Jawa Barat,Sales Agent,251000000.0,False,,251000000.0
2024,Hyundai,Palisade Signature,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,16000.0,DKI Jakarta,Dealer,775000000.0,False,,775000000.0
2021,Daihatsu,Rocky R TC ASA,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,37500.0,Jawa Barat,Sales Agent,188000000.0,False,,188000000.0
2023,Mitsubishi,Xpander Cross Premium,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,42500.0,Jawa Barat,Sales Agent,269000000.0,False,,269000000.0
2019,Mitsubishi,Xpander,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,77500.0,Jawa Barat,Sales Agent,202000000.0,False,,202000000.0
2023,Toyota,Veloz Q (Premium Color),True,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,32500.0,DKI Jakarta,Sales Agent,,True,mean_by_jenis_mobil,284012562.0
2021,KIA,Seltos,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,57500.0,DKI Jakarta,Sales Agent,258000000.0,False,,258000000.0
2021,KIA,Seltos,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,57500.0,Jawa Barat,Sales Agent,258000000.0,False,,258000000.0
2022,Daihatsu,Sigra,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,97500.0,Jawa Barat,Sales Agent,131000000.0,False,,131000000.0
2021,KIA,Seltos,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,92500.0,Banten,Sales Agent,209000000.0,False,,209000000.0
2020,Suzuki,Ertiga,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,72500.0,Jawa Barat,Sales Agent,186000000.0,False,,186000000.0
2025,Honda,HR-V,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,12500.0,DKI Jakarta,Dealer,409000000.0,False,,409000000.0
2025,Toyota,Avanza,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,2500.0,Jawa Barat,Sales Agent,240000000.0,False,,240000000.0
2020,Toyota,Vellfire,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,72500.0,Banten,Dealer,539000000.0,False,,539000000.0
2023,Hyundai,Stargazer Prime,True,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,42500.0,Banten,Dealer,186000000.0,False,,186000000.0
2012,Mercedes-Benz,E250,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,62500.0,Banten,Dealer,200000000.0,False,,200000000.0
2015,Honda,HR-V,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,82500.0,Banten,Private,190000000.0,False,,190000000.0
2019,Mitsubishi,Xpander,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,52500.0,Jawa Barat,Sales Agent,194000000.0,False,,194000000.0
2024,Toyota,Fortuner,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,107500.0,DKI Jakarta,Private,385000000.0,False,,385000000.0
2017,Mazda,5,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,87500.0,DKI Jakarta,Dealer,149000000.0,False,,149000000.0
2022,BMW,X1,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,47500.0,DKI Jakarta,Private,465000000.0,False,,465000000.0
2022,Mitsubishi,Xpander Cross,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,52500.0,Jawa Timur,Dealer,288000000.0,False,,288000000.0
2025,Honda,HR-V,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,12500.0,DKI Jakarta,Sales Agent,351000000.0,False,,351000000.0
2010,Toyota,Kijang Innova,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,162500.0,Jawa Timur,Dealer,144000000.0,False,,144000000.0
2024,Honda,WR-V RS Honda Sensing,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,17500.0,DKI Jakarta,Sales Agent,250000000.0,False,,250000000.0
2013,Nissan,Grand Livina,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,117500.0,Jawa Timur,Dealer,112000000.0,False,,112000000.0
2022,Suzuki,Ertiga,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,52500.0,Jawa Timur,Dealer,235000000.0,False,,235000000.0
2022,Honda,BR-V,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,37500.0,Banten,Private,210000000.0,False,,210000000.0
2003,Daihatsu,Taruna,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Manual,242500.0,Jawa Timur,Private,71000000.0,False,,71000000.0
2021,KIA,Sonet Premiere,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,47500.0,DKI Jakarta,Dealer,208000000.0,False,,208000000.0
2024,BAIC,BJ40 Plus,False,Wagon,0,0,0,0,0,0,0,0,0,0,1,Automatic,12500.0,DKI Jakarta,Dealer,480000000.0,False,,480000000.0
2019,Nissan,Livina,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,67500.0,DKI Jakarta,Private,175000000.0,False,,175000000.0
2007,Volvo,XC90 2.5T,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,67500.0,DKI Jakarta,Private,195000000.0,False,,195000000.0
2020,Toyota,Kijang Innova,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,97500.0,DKI Jakarta,Private,320000000.0,False,,320000000.0
2017,Mitsubishi,Pajero Sport,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,92500.0,DKI Jakarta,Private,355000000.0,False,,355000000.0
2023,Toyota,Kijang Innova Zenix Q HV TSS Modellista (N,True,,0,0,0,0,0,0,0,0,0,0,0,Automatic,62500.0,DKI Jakarta,Dealer,440000000.0,False,,440000000.0
2021,KIA,Seltos,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,92500.0,DKI Jakarta,Sales Agent,209000000.0,False,,209000000.0
2024,Toyota,Rush,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,17500.0,DKI Jakarta,Sales Agent,260000000.0,False,,260000000.0
2010,Toyota,Land Cruiser,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,87500.0,DKI Jakarta,Dealer,897000000.0,False,,897000000.0
2026,Toyota,Fortuner,False,,0,0,0,0,0,0,0,0,0,0,0,Automatic,2500.0,DKI Jakarta,Dealer,565000000.0,False,,565000000.0
2008,Mitsubishi,Pajero,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,157500.0,DKI Jakarta,Dealer,297000000.0,False,,297000000.0
2010,smart,fortwo,False,Coupe,0,1,0,0,0,0,0,0,0,0,0,Automatic,52500.0,DKI Jakarta,Dealer,147000000.0,False,,147000000.0
2013,Audi,A4,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,92500.0,DKI Jakarta,Dealer,147000000.0,False,,147000000.0
2021,Hyundai,Palisade Signature,True,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,57500.0,DKI Jakarta,Dealer,480000000.0,False,,480000000.0
2009,Mercedes-Benz,ML350,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,77500.0,DKI Jakarta,Dealer,167000000.0,False,,167000000.0
2015,BMW,218i,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,62500.0,Jawa Barat,Private,195000000.0,False,,195000000.0
2014,Chevrolet,Spin,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,162500.0,DKI Jakarta,Dealer,90000000.0,False,,90000000.0
2022,Honda,Accord,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,52500.0,DKI Jakarta,Dealer,400000000.0,False,,400000000.0
2023,Toyota,Yaris Cross S,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,7500.0,DKI Jakarta,Dealer,285000000.0,False,,285000000.0
2018,Honda,Jazz,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,17500.0,Jawa Timur,Private,210000000.0,False,,210000000.0
2019,Mitsubishi,Xpander,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,87500.0,DKI Jakarta,Sales Agent,202000000.0,False,,202000000.0
2015,Mercedes-Benz,CLA200,False,Coupe,0,1,0,0,0,0,0,0,0,0,0,Automatic,47500.0,DKI Jakarta,Dealer,275000000.0,False,,275000000.0
2022,Land Rover,Defender 110 P400 X-Dynamic SE MHEV SU,True,,0,0,0,0,0,0,0,0,0,0,0,Automatic,22500.0,DKI Jakarta,Dealer,2795000000.0,False,,2795000000.0
2025,Toyota,Kijang Innova,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Manual,7500.0,Jawa Barat,Private,379000000.0,False,,379000000.0
2023,BMW,735i M Sport,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,7500.0,DKI Jakarta,Dealer,1675000000.0,False,,1675000000.0
2020,Suzuki,Ertiga,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,72500.0,Jawa Barat,Sales Agent,186000000.0,False,,186000000.0
2023,BMW,X5,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,17500.0,DKI Jakarta,Dealer,1450000000.0,False,,1450000000.0
2016,Mercedes-Benz,ML400,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,39200.0,DKI Jakarta,Dealer,515000000.0,False,,515000000.0
2019,Mercedes-Benz,CLS350 AMG Line,False,Coupe,0,1,0,0,0,0,0,0,0,0,0,Automatic,17500.0,DKI Jakarta,Dealer,899000000.0,False,,899000000.0
2022,Honda,Brio,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,17500.0,Yogyakarta,Private,157000000.0,False,,157000000.0
2023,Land Rover,Defender 110 P400e 75th Anniversary Ed,True,,0,0,0,0,0,0,0,0,0,0,0,Automatic,2500.0,DKI Jakarta,Dealer,3250000000.0,False,,3250000000.0
